epoch,ms,label,quality,raw_rms,filt_rms,hum_pct,D_abs,T_abs,A_abs,B_abs,G_abs,D_rel,T_rel,A_rel,B_rel,G_rel,A_B_ratio,T_A_ratio
6781,6780564,Neutral,good,1333.0,3.2,0.0,2449.615,917.112,1351.089,7012.957,4223.116,0.1535,0.0575,0.0847,0.4396,0.2647,0.193,0.679
6782,6781564,Neutral,good,1333.6,3.3,0.0,4137.742,6568.542,3729.563,10521.533,3570.961,0.1450,0.2302,0.1307,0.3688,0.1252,0.354,1.761
6783,6782564,Neutral,good,1332.9,3.0,0.0,5648.838,4372.468,4580.281,810.814,1694.358,0.3302,0.2556,0.2677,0.0474,0.0990,5.649,0.955
6784,6783564,Neutral,good,1332.8,3.8,0.0,11350.428,3904.430,3154.499,7105.966,4107.494,0.3832,0.1318,0.1065,0.2399,0.1387,0.444,1.238
6785,6784564,Neutral,good,1332.9,2.9,0.0,2110.760,1974.033,390.226,2602.795,1675.663,0.2411,0.2255,0.0446,0.2973,0.1914,0.150,5.059
6786,6785564,Neutral,good,1332.3,3.6,0.0,3532.395,5971.198,7974.494,6564.893,1529.625,0.1381,0.2335,0.3118,0.2567,0.0598,1.215,0.749
6787,6786563,Neutral,good,1332.7,3.4,0.0,1489.256,1915.794,2498.777,4516.391,889.280,0.1317,0.1694,0.2209,0.3993,0.0786,0.553,0.767
6788,6787563,Neutral,good,1332.7,3.1,0.0,917.493,1427.833,638.883,1489.545,718.664,0.1767,0.2750,0.1230,0.2869,0.1384,0.429,2.235
6789,6788563,Neutral,good,1332.5,2.7,0.0,408.267,1762.186,260.163,2865.954,745.036,0.0676,0.2917,0.0431,0.4744,0.1233,0.091,6.773
6790,6789563,Neutral,good,1332.3,3.8,0.0,6002.218,6870.207,8291.739,4798.607,545.219,0.2264,0.2592,0.3128,0.1810,0.0206,1.728,0.829
6791,6790563,Neutral,good,1332.4,3.3,0.0,4877.604,5896.160,1066.007,4068.821,1175.690,0.2855,0.3451,0.0624,0.2382,0.0688,0.262,5.531
6792,6791563,Neutral,good,1332.9,3.2,0.0,3321.797,687.572,1159.399,2378.808,2424.558,0.3331,0.0689,0.1163,0.2385,0.2431,0.487,0.593
6793,6792563,Neutral,good,1333.4,3.6,0.0,850.009,2263.435,2636.062,5234.408,765.964,0.0723,0.1926,0.2243,0.4455,0.0652,0.504,0.859
6794,6793563,Neutral,good,1333.8,3.2,0.0,2880.843,881.042,4401.051,3127.647,2263.707,0.2125,0.0650,0.3247,0.2307,0.1670,1.407,0.200
6795,6794563,Neutral,good,1333.3,3.0,0.0,3885.765,10243.460,6608.945,4771.467,2072.196,0.1409,0.3714,0.2396,0.1730,0.0751,1.385,1.550
6796,6795563,Neutral,good,1333.8,3.0,0.0,1050.510,1616.569,2534.371,2711.919,598.280,0.1234,0.1899,0.2978,0.3186,0.0703,0.935,0.638
6797,6796563,Neutral,good,1333.2,2.9,0.0,2903.800,3439.913,2659.552,4986.020,1320.597,0.1897,0.2247,0.1737,0.3257,0.0863,0.533,1.293
6798,6797563,Neutral,good,1333.2,3.1,0.0,5488.740,5322.300,489.312,3636.495,2534.540,0.3142,0.3046,0.0280,0.2081,0.1451,0.135,10.877
6799,6798563,Neutral,good,1332.6,3.2,0.0,4809.047,967.456,2805.722,9927.055,2812.760,0.2255,0.0454,0.1316,0.4656,0.1319,0.283,0.345
6800,6799563,Neutral,good,1333.2,3.1,0.0,6013.383,2116.203,1986.570,2886.308,454.540,0.4469,0.1573,0.1476,0.2145,0.0338,0.688,1.065
6801,6800562,Neutral,good,1332.8,3.1,0.0,1207.519,2928.333,1219.199,4888.670,5826.393,0.0751,0.1822,0.0759,0.3042,0.3626,0.249,2.402
6802,6801562,Neutral,good,1333.1,3.2,0.0,2219.842,1289.094,2803.878,3818.976,2294.691,0.1786,0.1037,0.2256,0.3073,0.1847,0.734,0.460
6803,6802562,Neutral,good,1332.7,3.1,0.0,591.449,1117.911,1133.010,6085.872,1585.551,0.0563,0.1063,0.1078,0.5788,0.1508,0.186,0.987
6804,6803562,Neutral,good,1332.9,3.5,0.0,9689.868,452.948,550.077,2305.042,2174.182,0.6387,0.0299,0.0363,0.1519,0.1433,0.239,0.823
6805,6804562,Neutral,good,1333.8,3.3,0.0,3774.111,4411.550,542.262,5125.926,3220.900,0.2210,0.2584,0.0318,0.3002,0.1886,0.106,8.135
6806,6805562,Neutral,good,1332.3,3.5,0.0,34636.301,27397.471,9380.556,8928.583,2924.833,0.4160,0.3290,0.1127,0.1072,0.0351,1.051,2.921
6807,6806562,Neutral,good,1332.8,3.2,0.0,12217.936,5386.225,1468.656,5780.100,2533.167,0.4461,0.1967,0.0536,0.2111,0.0925,0.254,3.667
6808,6807562,Neutral,good,1333.6,3.8,0.0,6907.800,7140.726,2595.399,4077.970,718.394,0.3222,0.3331,0.1211,0.1902,0.0335,0.636,2.751
6809,6808562,Neutral,good,1332.6,3.2,0.0,1283.571,2270.335,5035.154,2676.926,802.948,0.1064,0.1881,0.4172,0.2218,0.0665,1.881,0.451
6810,6809562,Neutral,good,1333.5,3.0,0.0,2776.814,2304.711,2598.795,4109.012,1896.705,0.2029,0.1684,0.1899,0.3002,0.1386,0.632,0.887
6811,6810562,Neutral,good,1333.1,3.6,0.0,593.095,108.737,8448.426,12065.209,1720.774,0.0259,0.0047,0.3683,0.5260,0.0750,0.700,0.013
6812,6811562,Neutral,good,1333.1,3.8,0.0,9333.034,12076.586,6676.110,4054.990,2298.522,0.2710,0.3507,0.1939,0.1177,0.0667,1.646,1.809
6813,6812562,Neutral,good,1333.2,3.4,0.0,8869.783,1861.196,969.280,4280.994,1184.257,0.5167,0.1084,0.0565,0.2494,0.0690,0.226,1.920
6814,6813562,Neutral,good,1332.9,2.9,0.0,14616.585,4354.611,1029.326,2815.798,4895.060,0.5275,0.1571,0.0371,0.1016,0.1766,0.366,4.231
6815,6814562,Neutral,good,1332.7,3.3,0.0,1400.309,1945.400,1408.677,3450.182,4387.187,0.1112,0.1545,0.1119,0.2740,0.3484,0.408,1.381
6816,6815562,Neutral,good,1333.2,4.2,0.0,970.353,550.697,1886.719,11541.696,2690.484,0.0550,0.0312,0.1070,0.6543,0.1525,0.163,0.292
6817,6816562,Neutral,good,1332.8,3.5,0.0,3251.319,1499.214,1661.750,13439.480,2431.758,0.1459,0.0673,0.0746,0.6031,0.1091,0.124,0.902
6818,6817561,Neutral,good,1332.6,2.9,0.0,6715.581,4062.289,4503.137,5185.445,2537.561,0.2919,0.1766,0.1958,0.2254,0.1103,0.868,0.902
6819,6818561,Neutral,good,1332.5,3.3,0.0,9534.870,2504.980,1795.697,5036.620,1081.119,0.4779,0.1255,0.0900,0.2524,0.0542,0.357,1.395
6820,6819561,Neutral,good,1333.2,2.9,0.0,4613.335,2749.655,3082.311,1328.449,245.953,0.3838,0.2288,0.2564,0.1105,0.0205,2.320,0.892
6821,6820561,Neutral,good,1333.2,3.4,0.0,402.239,2685.026,3960.604,17349.191,3015.380,0.0147,0.0979,0.1445,0.6329,0.1100,0.228,0.678
6822,6821561,Neutral,good,1332.7,2.9,0.0,2623.771,141.638,520.341,4252.899,400.032,0.3305,0.0178,0.0655,0.5357,0.0504,0.122,0.272
6823,6822561,Neutral,good,1333.6,2.6,0.0,1011.428,471.504,722.680,1261.758,561.525,0.2510,0.1170,0.1794,0.3132,0.1394,0.573,0.652
6824,6823561,Neutral,good,1333.4,3.5,0.0,703.376,804.774,1508.190,2249.324,2821.029,0.0870,0.0995,0.1865,0.2782,0.3488,0.671,0.534
6825,6824561,Neutral,good,1333.2,4.0,0.0,3197.818,5577.042,522.701,1798.942,2920.807,0.2281,0.3979,0.0373,0.1283,0.2084,0.291,10.670
6826,6825561,Neutral,good,1333.1,3.2,0.0,5620.604,361.494,458.202,3820.704,2293.388,0.4477,0.0288,0.0365,0.3043,0.1827,0.120,0.789
6827,6826561,Neutral,good,1332.4,3.6,0.0,7162.219,6332.941,1705.492,6907.701,1988.024,0.2972,0.2628,0.0708,0.2867,0.0825,0.247,3.713
6828,6827561,Neutral,good,1332.7,3.7,0.0,9485.519,9628.671,459.158,2148.476,3123.784,0.3818,0.3875,0.0185,0.0865,0.1257,0.214,20.970
6829,6828561,Neutral,good,1333.6,3.5,0.0,5764.264,5624.099,4570.022,8093.974,4335.979,0.2031,0.1981,0.1610,0.2851,0.1527,0.565,1.231
6830,6829561,Neutral,good,1333.3,3.3,0.0,4566.704,10429.978,8230.257,3134.233,2938.600,0.1559,0.3560,0.2809,0.1070,0.1003,2.626,1.267
6831,6830561,Neutral,good,1333.6,3.8,0.0,6285.999,1065.870,4256.663,10743.199,9418.166,0.1979,0.0335,0.1340,0.3382,0.2964,0.396,0.250
6832,6831561,Neutral,good,1333.6,3.5,0.0,4541.722,6942.619,5204.351,5920.757,1510.161,0.1883,0.2878,0.2158,0.2455,0.0626,0.879,1.334
6833,6832560,Neutral,good,1332.7,3.7,0.0,783.385,1348.357,7503.314,7348.736,7552.144,0.0319,0.0550,0.3058,0.2995,0.3078,1.021,0.180
6834,6833560,Neutral,good,1333.6,3.5,0.0,7831.360,5437.565,5145.549,3827.664,3212.348,0.3077,0.2136,0.2021,0.1504,0.1262,1.344,1.057
6835,6834560,Neutral,good,1333.8,3.3,0.0,2726.624,1211.342,762.835,6542.528,1927.517,0.2070,0.0920,0.0579,0.4967,0.1463,0.117,1.588
6836,6835560,Neutral,good,1332.7,3.4,0.0,3653.969,5401.277,2538.686,3098.505,775.655,0.2362,0.3492,0.1641,0.2003,0.0501,0.819,2.128
6837,6836560,Neutral,good,1333.7,3.5,0.0,5982.265,7033.892,1929.539,5281.982,2384.355,0.2646,0.3111,0.0853,0.2336,0.1054,0.365,3.645
6838,6837560,Neutral,good,1333.6,3.3,0.0,1814.239,2889.711,1477.279,1423.255,1954.357,0.1898,0.3023,0.1545,0.1489,0.2045,1.038,1.956
6839,6838560,Neutral,good,1333.7,3.3,0.0,4909.219,2836.866,2549.527,9246.596,1276.113,0.2358,0.1363,0.1225,0.4442,0.0613,0.276,1.113
6840,6839560,Neutral,good,1333.1,2.8,0.0,537.091,6362.931,3728.048,4866.838,498.616,0.0336,0.3978,0.2331,0.3043,0.0312,0.766,1.707
6841,6840560,Neutral,good,1334.6,3.8,0.0,12964.813,3061.630,2128.911,1720.959,3684.271,0.5503,0.1299,0.0904,0.0730,0.1564,1.237,1.438
6842,6841560,Neutral,good,1334.4,2.7,0.0,6723.329,7613.021,5290.718,2897.921,3676.862,0.2566,0.2906,0.2019,0.1106,0.1403,1.826,1.439
6843,6842560,Neutral,good,1333.1,3.4,0.0,938.255,2116.346,447.407,1469.557,1262.618,0.1505,0.3395,0.0718,0.2357,0.2025,0.304,4.730
6844,6843560,Neutral,good,1333.1,3.1,0.0,1417.333,1988.138,2365.052,4559.924,3119.483,0.1054,0.1478,0.1758,0.3390,0.2319,0.519,0.841
6845,6844560,Neutral,good,1333.7,3.0,0.0,1614.894,962.678,1353.394,2670.665,899.935,0.2153,0.1283,0.1804,0.3560,0.1200,0.507,0.711
6846,6845560,Neutral,good,1333.9,3.8,0.0,703.079,7991.334,5193.284,5150.943,4567.070,0.0298,0.3385,0.2200,0.2182,0.1935,1.008,1.539
6847,6846560,Neutral,good,1333.3,3.3,0.0,5175.291,8133.915,2719.360,1295.726,1278.816,0.2782,0.4372,0.1462,0.0697,0.0687,2.099,2.991
6848,6847559,Neutral,good,1333.6,3.7,0.0,2201.132,3423.358,1967.672,3702.008,2236.505,0.1627,0.2530,0.1454,0.2736,0.1653,0.532,1.740
6849,6848559,Neutral,good,1333.5,3.2,0.0,1929.056,1588.926,438.064,2423.440,1604.395,0.2416,0.1990,0.0549,0.3035,0.2010,0.181,3.627
6850,6849559,Neutral,good,1333.6,3.4,0.0,2756.368,2649.289,5426.609,4182.250,371.009,0.1792,0.1722,0.3527,0.2718,0.0241,1.298,0.488
6851,6850559,Neutral,good,1332.5,4.0,0.0,33251.660,14259.084,7335.192,2882.056,998.991,0.5662,0.2428,0.1249,0.0491,0.0170,2.545,1.944
6852,6851559,Neutral,good,1333.9,3.6,0.0,7670.678,4816.315,1006.032,4098.875,1623.421,0.3992,0.2506,0.0524,0.2133,0.0845,0.245,4.787
6853,6852559,Neutral,good,1333.0,3.3,0.0,2514.473,2301.189,2980.005,6095.447,981.809,0.1691,0.1547,0.2004,0.4098,0.0660,0.489,0.772
6854,6853559,Neutral,good,1333.8,3.6,0.0,958.694,397.811,7405.046,9393.862,4516.457,0.0423,0.0175,0.3266,0.4143,0.1992,0.788,0.054
6855,6854559,Neutral,good,1332.9,3.6,0.0,977.097,1846.181,615.414,2855.103,3401.443,0.1008,0.1904,0.0635,0.2945,0.3508,0.216,3.000
6856,6855559,Neutral,good,1333.0,3.6,0.0,3065.239,3801.465,1874.061,5692.321,979.141,0.1989,0.2467,0.1216,0.3693,0.0635,0.329,2.028
6857,6856559,Neutral,good,1333.3,3.6,0.0,4528.100,4487.449,1539.593,2457.915,2727.467,0.2877,0.2851,0.0978,0.1562,0.1733,0.626,2.915
6858,6857559,Neutral,good,1333.3,3.0,0.0,8313.779,10058.255,3835.738,4162.455,998.386,0.3038,0.3675,0.1402,0.1521,0.0365,0.922,2.622
6859,6858559,Neutral,good,1333.6,3.1,0.0,9040.616,3764.230,4188.337,3421.116,1851.401,0.4060,0.1691,0.1881,0.1536,0.0832,1.224,0.899
6860,6859559,Neutral,good,1334.6,2.9,0.0,1203.472,1106.967,816.227,2000.316,1361.933,0.1855,0.1706,0.1258,0.3083,0.2099,0.408,1.356
6861,6860559,Neutral,good,1333.2,3.3,0.0,5825.147,699.507,874.219,3335.439,6759.246,0.3330,0.0400,0.0500,0.1907,0.3864,0.262,0.800
6862,6861559,Neutral,good,1333.7,3.2,0.0,705.517,3833.377,4081.005,7479.456,1614.530,0.0398,0.2164,0.2304,0.4222,0.0911,0.546,0.939
6863,6862559,Neutral,good,1334.1,2.9,0.0,7248.583,4637.213,5677.893,5163.234,1223.469,0.3026,0.1936,0.2371,0.2156,0.0511,1.100,0.817
6864,6863558,Neutral,good,1333.5,3.3,0.0,18103.400,2708.318,865.720,1907.476,1584.961,0.7192,0.1076,0.0344,0.0758,0.0630,0.454,3.128
6865,6864558,Neutral,good,1332.9,3.5,0.0,2736.385,1010.686,1246.888,5365.968,1870.774,0.2237,0.0826,0.1019,0.4387,0.1530,0.232,0.811
6866,6865558,Neutral,good,1333.3,3.4,0.0,1450.670,1949.377,3461.917,4217.863,1074.505,0.1194,0.1604,0.2848,0.3470,0.0884,0.821,0.563
6867,6866558,Neutral,good,1333.8,3.8,0.0,5132.812,5457.917,1320.366,9137.673,10444.291,0.1630,0.1733,0.0419,0.2901,0.3316,0.144,4.134
6868,6867558,Neutral,good,1332.9,3.3,0.0,4028.900,1491.165,422.552,3570.723,3382.258,0.3124,0.1156,0.0328,0.2769,0.2623,0.118,3.529
6869,6868558,Neutral,good,1332.8,3.6,0.0,8920.539,13347.821,11661.819,2487.562,1331.527,0.2363,0.3536,0.3089,0.0659,0.0353,4.688,1.145
6870,6869558,Neutral,good,1333.8,3.9,0.0,8006.444,4100.552,1458.802,5450.830,2855.033,0.3661,0.1875,0.0667,0.2492,0.1305,0.268,2.811
6871,6870558,Neutral,good,1333.9,3.5,0.0,3267.351,15538.657,12328.312,6711.129,3396.887,0.0792,0.3768,0.2989,0.1627,0.0824,1.837,1.260
6872,6871558,Neutral,good,1332.5,3.5,0.0,959.338,4984.153,3520.987,3214.688,3220.867,0.0603,0.3135,0.2214,0.2022,0.2026,1.095,1.416
6873,6872558,Neutral,good,1332.4,3.3,0.0,17592.619,10993.613,6532.781,9176.771,2995.740,0.3720,0.2325,0.1381,0.1940,0.0633,0.712,1.683
6874,6873558,Neutral,good,1333.7,3.5,0.0,10344.085,4896.705,8258.303,4413.940,6462.046,0.3009,0.1424,0.2402,0.1284,0.1880,1.871,0.593
6875,6874558,Neutral,good,1333.3,4.0,0.0,1813.251,1655.258,4700.199,7083.069,1646.835,0.1073,0.0980,0.2781,0.4192,0.0975,0.664,0.352
6876,6875558,Neutral,good,1333.1,2.9,0.0,5885.336,1313.202,714.971,2556.408,1401.701,0.4957,0.1106,0.0602,0.2153,0.1181,0.280,1.837
6877,6876558,Neutral,good,1332.2,2.4,0.0,980.566,545.908,1962.129,4449.326,2928.439,0.0902,0.0502,0.1806,0.4095,0.2695,0.441,0.278
6878,6877557,Neutral,good,1332.3,2.9,0.0,19524.857,3077.007,504.124,4814.311,514.404,0.6867,0.1082,0.0177,0.1693,0.0181,0.105,6.104
6879,6878558,Neutral,good,1332.5,3.8,0.0,3140.751,288.886,709.384,3097.165,2200.115,0.3328,0.0306,0.0752,0.3282,0.2332,0.229,0.407
6880,6879557,Neutral,good,1332.5,3.2,0.0,4730.498,1533.086,2570.143,3556.920,636.870,0.3631,0.1177,0.1973,0.2730,0.0489,0.723,0.596
6881,6880557,Neutral,good,1332.7,3.5,0.0,1487.997,2421.733,3581.066,3931.103,2897.760,0.1039,0.1691,0.2501,0.2745,0.2024,0.911,0.676
6882,6881557,Neutral,good,1333.5,4.1,0.0,7224.627,9761.149,3765.692,14602.940,2614.867,0.1903,0.2571,0.0992,0.3846,0.0689,0.258,2.592
6883,6882557,Neutral,good,1332.5,3.5,0.0,4089.580,2976.364,3578.470,7192.438,3276.571,0.1937,0.1410,0.1695,0.3407,0.1552,0.498,0.832
6884,6883557,Neutral,good,1333.8,3.4,0.0,2289.922,7181.334,5486.534,1862.322,431.450,0.1327,0.4163,0.3180,0.1080,0.0250,2.946,1.309
6885,6884557,Neutral,good,1334.1,3.1,0.0,563.924,1084.529,423.700,976.170,1241.237,0.1315,0.2528,0.0988,0.2276,0.2894,0.434,2.560
6886,6885557,Neutral,good,1333.2,3.4,0.0,699.029,2035.540,1556.335,1500.101,2290.866,0.0865,0.2519,0.1926,0.1856,0.2835,1.037,1.308
6887,6886557,Neutral,good,1334.1,3.9,0.0,10034.527,7308.968,1578.789,5594.219,1717.736,0.3825,0.2786,0.0602,0.2132,0.0655,0.282,4.629
6888,6887557,Neutral,good,1333.3,3.2,0.0,1326.141,3817.381,1168.587,5717.539,2241.734,0.0929,0.2675,0.0819,0.4006,0.1571,0.204,3.267
6889,6888557,Neutral,good,1333.0,3.7,0.0,17202.711,21477.191,16100.058,8652.585,1221.813,0.2661,0.3322,0.2490,0.1338,0.0189,1.861,1.334
6890,6889557,Neutral,good,1333.2,4.5,0.0,3304.613,2836.285,6479.943,10039.577,9581.344,0.1025,0.0880,0.2010,0.3114,0.2972,0.645,0.438
6891,6890557,Neutral,good,1333.0,4.0,0.0,14561.814,9152.483,9586.100,5623.048,3301.810,0.3449,0.2168,0.2270,0.1332,0.0782,1.705,0.955
6892,6891557,Neutral,good,1332.6,3.5,0.0,2377.949,942.648,3628.313,5097.751,808.760,0.1850,0.0733,0.2822,0.3965,0.0629,0.712,0.260
6893,6892557,Neutral,good,1333.7,3.6,0.0,1443.065,8058.475,8921.504,5630.452,1049.753,0.0575,0.3210,0.3554,0.2243,0.0418,1.585,0.903
6894,6893556,Neutral,good,1333.7,3.5,0.0,717.851,558.261,1883.500,10162.149,4526.747,0.0402,0.0313,0.1055,0.5694,0.2536,0.185,0.296
6895,6894557,Neutral,good,1332.9,2.9,0.0,1754.958,4042.108,3831.378,8675.607,2086.858,0.0861,0.1982,0.1879,0.4255,0.1023,0.442,1.055
6896,6895556,Neutral,good,1332.7,3.4,0.0,14857.072,373.821,338.182,5546.607,3917.281,0.5935,0.0149,0.0135,0.2216,0.1565,0.061,1.105
6897,6896556,Neutral,good,1331.6,3.5,0.0,4518.438,4973.982,4147.277,5384.418,5023.952,0.1879,0.2068,0.1725,0.2239,0.2089,0.770,1.199
6898,6897556,Neutral,good,1331.6,3.3,0.0,1282.648,5140.919,8588.887,9128.616,735.430,0.0516,0.2067,0.3453,0.3670,0.0296,0.941,0.599
6899,6898556,Neutral,good,1331.7,2.7,0.0,2891.627,1292.523,1276.642,8702.455,2382.530,0.1748,0.0781,0.0772,0.5260,0.1440,0.147,1.012
6900,6899556,Neutral,good,1332.3,3.4,0.0,7037.194,4758.632,1465.684,5756.873,3130.693,0.3177,0.2148,0.0662,0.2599,0.1413,0.255,3.247
6901,6900556,Neutral,good,1332.8,3.2,0.0,4482.775,3503.037,386.027,6460.344,5959.776,0.2156,0.1685,0.0186,0.3107,0.2866,0.060,9.075
6902,6901556,Neutral,good,1333.7,3.0,0.0,1296.267,932.088,791.503,5130.490,2760.135,0.1188,0.0854,0.0725,0.4702,0.2530,0.154,1.178
6903,6902556,Neutral,good,1333.3,3.5,0.0,1609.252,2911.873,3098.535,14028.207,8948.354,0.0526,0.0952,0.1013,0.4585,0.2925,0.221,0.940
6904,6903556,Neutral,good,1332.6,3.7,0.0,2293.373,1621.030,5145.171,11908.654,537.514,0.1066,0.0754,0.2392,0.5537,0.0250,0.432,0.315
6905,6904556,Neutral,good,1332.7,3.1,0.0,3506.358,2185.129,245.744,3842.643,2962.812,0.2752,0.1715,0.0193,0.3016,0.2325,0.064,8.892
6906,6905556,Neutral,good,1332.1,3.6,0.0,12577.155,4584.928,3588.807,14622.724,4933.931,0.3120,0.1137,0.0890,0.3628,0.1224,0.245,1.278
6907,6906556,Neutral,good,1332.0,3.3,0.0,1938.407,556.313,1957.365,4972.808,1545.709,0.1767,0.0507,0.1784,0.4533,0.1409,0.394,0.284
6908,6907556,Neutral,good,1332.5,3.6,0.0,2979.687,6033.155,3064.396,12885.626,2514.650,0.1084,0.2196,0.1115,0.4690,0.0915,0.238,1.969
6909,6908556,Neutral,good,1332.7,3.3,0.0,8812.937,7431.691,3959.288,962.590,499.181,0.4068,0.3430,0.1827,0.0444,0.0230,4.113,1.877
6910,6909555,Neutral,good,1332.9,3.3,0.0,7039.932,8542.717,2011.411,1921.661,1305.772,0.3381,0.4103,0.0966,0.0923,0.0627,1.047,4.247
6911,6910555,Neutral,good,1331.9,3.9,0.0,16705.408,12035.486,8792.184,11378.438,2771.389,0.3232,0.2329,0.1701,0.2202,0.0536,0.773,1.369
6912,6911555,Neutral,good,1332.7,3.4,0.0,3473.807,3540.915,1543.992,5056.743,2643.203,0.2137,0.2178,0.0950,0.3110,0.1626,0.305,2.293
6913,6912555,Neutral,good,1333.5,3.7,0.0,360.764,2205.583,1232.200,6828.666,875.392,0.0314,0.1917,0.1071,0.5937,0.0761,0.180,1.790
6914,6913555,Neutral,good,1333.6,3.9,0.0,6707.449,4207.022,2696.370,9224.009,2006.052,0.2700,0.1694,0.1085,0.3713,0.0808,0.292,1.560
6915,6914555,Neutral,good,1333.1,3.2,0.0,4704.707,887.445,623.290,1858.667,2509.380,0.4445,0.0839,0.0589,0.1756,0.2371,0.335,1.424
6916,6915555,Neutral,good,1333.2,3.5,0.0,4991.886,4987.646,3120.323,3132.800,5495.512,0.2297,0.2295,0.1436,0.1442,0.2529,0.996,1.598
6917,6916555,Neutral,good,1333.5,4.1,0.0,6115.765,10617.707,12491.298,7898.600,3200.825,0.1517,0.2633,0.3098,0.1959,0.0794,1.581,0.850
6918,6917555,Neutral,good,1333.8,3.8,0.0,13486.977,10023.238,2859.548,3390.753,2328.921,0.4203,0.3124,0.0891,0.1057,0.0726,0.843,3.505
6919,6918555,Neutral,good,1332.5,3.3,0.0,4750.629,14436.428,13517.741,18390.629,2192.737,0.0891,0.2709,0.2537,0.3451,0.0411,0.735,1.068
6920,6919555,Neutral,good,1332.6,3.0,0.0,1893.627,4343.315,4528.414,4521.887,3262.964,0.1021,0.2341,0.2441,0.2438,0.1759,1.001,0.959
6921,6920555,Neutral,good,1331.8,3.0,0.0,1163.741,6406.000,3786.908,2683.250,1564.753,0.0746,0.4105,0.2427,0.1720,0.1003,1.411,1.692
6922,6921555,Neutral,good,1332.9,3.5,0.0,4951.617,2393.707,2018.330,4069.253,2727.358,0.3064,0.1481,0.1249,0.2518,0.1688,0.496,1.186
6923,6922555,Neutral,good,1333.3,3.3,0.0,11611.451,10094.661,3140.861,3321.297,2890.342,0.3739,0.3250,0.1011,0.1069,0.0931,0.946,3.214
6924,6923555,Neutral,good,1333.2,3.4,0.0,2531.074,2840.601,3093.648,3213.715,1118.286,0.1978,0.2220,0.2417,0.2511,0.0874,0.963,0.918
6925,6924555,Neutral,good,1332.2,2.9,0.0,3644.993,2445.088,3218.008,2257.224,1299.072,0.2833,0.1901,0.2501,0.1755,0.1010,1.426,0.760
6926,6925554,Neutral,good,1333.5,4.1,0.0,11587.400,12451.597,8777.941,10344.458,1523.922,0.2593,0.2787,0.1964,0.2315,0.0341,0.849,1.419
6927,6926554,Neutral,good,1334.1,4.0,0.0,8384.618,4062.200,1427.834,14797.175,7262.458,0.2333,0.1130,0.0397,0.4118,0.2021,0.096,2.845
6928,6927554,Neutral,good,1332.4,3.1,0.0,2534.680,1444.164,958.406,2808.201,1425.969,0.2764,0.1575,0.1045,0.3062,0.1555,0.341,1.507
6929,6928554,Neutral,good,1332.3,3.3,0.0,1164.799,4020.564,12260.761,15332.641,756.035,0.0347,0.1199,0.3656,0.4572,0.0225,0.800,0.328
6930,6929554,Neutral,good,1331.2,3.2,0.0,1198.923,3084.350,2365.484,3441.824,3136.231,0.0906,0.2332,0.1788,0.2602,0.2371,0.687,1.304
6931,6930554,Neutral,good,1330.6,3.6,0.0,11940.346,1781.010,3417.027,10475.280,3522.762,0.3835,0.0572,0.1097,0.3364,0.1131,0.326,0.521
6932,6931554,Neutral,good,1330.2,3.0,0.0,882.916,1974.741,2857.134,3335.906,1065.237,0.0873,0.1952,0.2824,0.3298,0.1053,0.856,0.691
6933,6932554,Neutral,good,1329.4,3.1,0.0,5044.623,10867.614,7039.128,3850.484,432.116,0.1852,0.3990,0.2585,0.1414,0.0159,1.828,1.544
6934,6933554,Neutral,good,1330.4,3.0,0.0,2316.834,266.660,2683.759,5664.422,1820.813,0.1817,0.0209,0.2104,0.4442,0.1428,0.474,0.099
6935,6934554,Neutral,good,1331.1,4.5,0.0,26632.744,1269.386,1240.887,6461.220,7081.614,0.6239,0.0297,0.0291,0.1514,0.1659,0.192,1.023
6936,6935554,Neutral,good,1331.7,3.1,0.0,1977.223,8230.084,2955.034,2196.479,1542.943,0.1170,0.4869,0.1748,0.1300,0.0913,1.345,2.785
6937,6936554,Neutral,good,1331.5,3.3,0.0,1890.214,3322.273,4169.418,6539.504,591.456,0.1145,0.2012,0.2525,0.3960,0.0358,0.638,0.797
6938,6937554,Neutral,good,1331.0,3.6,0.0,22177.176,7392.521,1335.048,3444.594,1242.235,0.6231,0.2077,0.0375,0.0968,0.0349,0.388,5.537
6939,6938554,Neutral,good,1331.1,3.1,0.0,1935.661,3716.379,2369.588,5047.979,1667.167,0.1313,0.2522,0.1608,0.3425,0.1131,0.469,1.568
6940,6939554,Neutral,good,1332.4,3.7,0.0,14196.657,4301.494,1653.932,6040.426,8489.369,0.4093,0.1240,0.0477,0.1742,0.2448,0.274,2.601
6941,6940554,Neutral,good,1331.8,3.2,0.0,5372.046,5148.813,1038.922,4094.056,4241.346,0.2700,0.2588,0.0522,0.2058,0.2132,0.254,4.956
6942,6941553,Neutral,good,1332.3,3.3,0.0,5450.646,14996.596,11844.759,10400.360,2516.096,0.1206,0.3317,0.2620,0.2301,0.0557,1.139,1.266
6943,6942553,Neutral,good,1331.4,3.3,0.0,799.011,3642.971,4478.869,3679.237,1456.324,0.0568,0.2592,0.3186,0.2617,0.1036,1.217,0.813
6944,6943553,Neutral,good,1332.4,3.9,0.0,8110.297,2850.745,1846.292,13993.857,2819.804,0.2738,0.0962,0.0623,0.4724,0.0952,0.132,1.544
